거래금액,건축년도,년,법정동,아파트,월,일,전용면적,지번,지역코드,층
23500,2004,2021,두정동,한성필하우스3차,10,25,59.9045,2035,44133,6
58500,2020,2021,두정동,두정역효성해링턴플레이스,10,25,84.82,2078,44133,27
23400,1996,2021,두정동,대우그린,10,26,84.95,525-1,44133,14
25000,1996,2021,두정동,극동늘푸른,10,26,84.9,526-1,44133,9
42000,2014,2021,두정동,두정역코아루스위트,10,26,99.9727,2056,44133,16
17400,1996,2021,두정동,우성,10,26,59.695,1864,44133,9
19000,1996,2021,두정동,대우그린,10,27,59.946,525-1,44133,14
26500,2004,2021,두정동,계룡리슈빌,10,27,84.8985,1078,44133,11
33000,2020,2021,두정동,두정역효성해링턴플레이스,10,27,59.92,2078,44133,3
48500,2017,2021,두정동,e편한세상두정3차,10,27,75.0475,2063,44133,12
29500,2003,2021,두정동,세광엔리치빌2,10,27,106.1016,603,44133,15
17950,1996,2021,두정동,극동늘푸른,10,28,59.91,526-1,44133,2
16900,1996,2021,두정동,극동늘푸른,10,28,59.91,526-1,44133,22
23000,2004,2021,두정동,한성필하우스3차,10,28,59.9045,2035,44133,12
33800,2011,2021,두정동,두정역이안더센트럴,10,29,84.925,2045,44133,3
3800,2013,2021,두정동,프라지움,10,29,20.541,1283,44133,5
30000,2011,2021,두정동,두정역이안더센트럴,10,30,84.925,2045,44133,1
16900,1996,2021,두정동,주공그린(8단지),10,30,59.97,527,44133,9
23000,1996,2021,두정동,대우그린,10,30,84.95,525-1,44133,13
38000,2011,2021,두정동,두정역이안더센트럴,10,30,102.503,2045,44133,12
23700,2003,2021,두정동,두정4차푸르지오,10,30,75.19,666,44133,11
26400,2004,2021,두정동,이편한세상,10,30,84.967,1221,44133,2
26400,2004,2021,두정동,이편한세상,10,30,84.967,1221,44133,2
24800,2003,2021,두정동,우남1차,10,30,84.9154,1596,44133,10
22800,2003,2021,두정동,부경파크빌,10,31,84.9605,606,44133,11
47000,2014,2021,두정동,두정역코아루스위트,10,31,127.1148,2056,44133,6
3700,2013,2021,두정동,프라지움,10,31,20.6958,1283,44133,6
17900,1996,2021,두정동,대우그린,10,31,69.966,525-1,44133,2
67900,2018,2021,성성동,천안시티자이,10,2,84.9474,827,44133,32
62700,2018,2021,성성동,천안시티자이,10,2,84.9474,827,44133,14
63000,2018,2021,성성동,천안시티자이,10,2,84.9474,827,44133,32
59900,2017,2021,성성동,천안레이크타운푸르지오,10,2,84.91,696,44133,22
61700,2018,2021,성성동,천안레이크타운2차푸르지오,10,2,84.9077,697,44133,1
64000,2018,2021,성성동,천안시티자이,10,3,84.9474,827,44133,3
61900,2017,2021,성성동,천안레이크타운푸르지오,10,4,84.91,696,44133,6
61900,2017,2021,성성동,천안레이크타운푸르지오,10,4,84.91,696,44133,6
54700,2018,2021,성성동,천안시티자이,10,6,74.5302,827,44133,26
54500,2018,2021,성성동,천안시티자이,10,8,74.6803,827,44133,39
65000,2017,2021,성성동,천안레이크타운푸르지오,10,10,84.91,696,44133,27
45000,2018,2021,성성동,천안시티자이,10,11,59.9934,827,44133,5
49000,2018,2021,성성동,천안시티자이,10,12,59.9934,827,44133,17
52500,2018,2021,성성동,천안시티자이,10,12,74.5302,827,44133,15
68000,2018,2021,성성동,천안레이크타운2차푸르지오,10,13,84.91,697,44133,30
51800,2018,2021,성성동,천안시티자이,10,13,74.6803,827,44133,17
47000,2017,2021,성성동,천안레이크타운푸르지오,10,14,62.9457,696,44133,5
45000,2018,2021,성성동,천안시티자이,10,14,59.9934,827,44133,9
69500,2018,2021,성성동,천안레이크타운2차푸르지오,10,16,84.9076,697,44133,10
70000,2018,2021,성성동,천안레이크타운2차푸르지오,10,16,84.91,697,44133,33
51400,2018,2021,성성동,천안시티자이,10,20,74.5302,827,44133,8
75000,2020,2021,성성동,천안레이크타운3차푸르지오,10,23,84.9838,969,44133,13
60700,2018,2021,성성동,천안시티자이,10,27,84.9474,827,44133,2
52300,2018,2021,성성동,천안시티자이,10,28,74.5302,827,44133,7
65000,2018,2021,성성동,천안시티자이,10,30,84.9474,827,44133,33
27000,2016,2021,차암동,천안스마일시티효성해링턴플레이스,10,1,51.9931,550,44133,17
22800,2016,2021,차암동,천안스마일시티효성해링턴플레이스,10,3,51.9931,550,44133,1
25000,2016,2021,차암동,천안스마일시티효성해링턴플레이스,10,5,59.9476,550,44133,5
43500,2016,2021,차암동,e편한세상스마일시티2차,10,6,84.8735,543,44133,16
36800,2015,2021,차암동,e편한세상스마일시티,10,7,72.99,442,44133,12
31300,2016,2021,차암동,e편한세상스마일시티2차,10,9,59.9819,543,44133,19
32000,2016,2021,차암동,e편한세상스마일시티2차,10,9,59.9819,543,44133,15
27900,2015,2021,차암동,e편한세상스마일시티,10,9,59.92,442,44133,18
29500,2015,2021,차암동,e편한세상스마일시티,10,9,59.92,442,44133,13
41500,2016,2021,차암동,천안스마일시티효성해링턴플레이스,10,9,84.9804,550,44133,3
32030,2016,2021,차암동,e편한세상스마일시티2차,10,10,59.9819,543,44133,15
26100,2016,2021,차암동,천안스마일시티효성해링턴플레이스,10,11,51.9931,550,44133,3
37900,2016,2021,차암동,e편한세상스마일시티2차,10,14,74.9402,543,44133,12
30000,2016,2021,차암동,천안스마일시티효성해링턴플레이스,10,16,59.9476,550,44133,21
42700,2016,2021,차암동,천안스마일시티효성해링턴플레이스,10,18,84.9804,550,44133,15
25000,2016,2021,차암동,천안스마일시티효성해링턴플레이스,10,21,51.9931,550,44133,17
27000,2016,2021,차암동,천안스마일시티효성해링턴플레이스,10,21,59.9476,550,44133,20
36800,2015,2021,차암동,e편한세상스마일시티,10,22,72.99,442,44133,19
29900,2015,2021,차암동,e편한세상스마일시티,10,23,59.92,442,44133,13
29200,2016,2021,차암동,e편한세상스마일시티2차,10,24,59.9819,543,44133,8
36300,2015,2021,차암동,e편한세상스마일시티,10,24,72.96,442,44133,20
30500,2016,2021,차암동,e편한세상스마일시티2차,10,25,59.9819,543,44133,25
37500,2016,2021,차암동,천안스마일시티효성해링턴플레이스,10,26,74.579,550,44133,7
24950,2016,2021,차암동,천안스마일시티효성해링턴플레이스,10,26,51.9931,550,44133,4
28500,2016,2021,차암동,천안스마일시티효성해링턴플레이스,10,28,59.9476,550,44133,3
32000,2016,2021,차암동,e편한세상스마일시티2차,10,30,59.9819,543,44133,6
39000,2014,2021,차암동,천안한화꿈에그린스마일시티,10,30,84.9742,448,44133,17
20000,2014,2021,차암동,천안한화꿈에그린스마일시티,10,31,59.9835,448,44133,2
30900,2016,2021,차암동,e편한세상스마일시티2차,10,31,59.9819,543,44133,15
24000,1994,2021,쌍용동,대우타워,10,1,134.64,889,44133,14
18500,1994,2021,쌍용동,일성3차(능수),10,1,59.68,652,44133,8
18200,1998,2021,쌍용동,주공9,10,1,59.71,1914,44133,10
15600,2000,2021,쌍용동,월봉청솔1단지,10,1,50.16,1367,44133,11
14400,1991,2021,쌍용동,현대1,10,1,84.945,389-3,44133,8
10400,2000,2021,쌍용동,월봉청솔1단지,10,1,50.16,1367,44133,1
20000,1996,2021,쌍용동,계룡푸른마을,10,1,59.8,1361,44133,9
9000,1998,2021,쌍용동,주공9,10,1,39.69,1914,44133,13
19000,1996,2021,쌍용동,계룡푸른마을,10,2,59.69,1361,44133,10
21000,1993,2021,쌍용동,광명,10,2,84.56,1233,44133,14
11900,1994,2021,쌍용동,세경개나리,10,2,52.59,566,44133,5
11900,1994,2021,쌍용동,세경개나리,10,2,52.59,566,44133,6
40000,1999,2021,쌍용동,용암동아벽산,10,2,134.78,1923,44133,7
20000,1998,2021,쌍용동,월봉대우,10,2,59.884,1548,44133,11
25300,1998,2021,쌍용동,월봉벽산,10,2,85,1538,44133,9
25900,1998,2021,쌍용동,월봉태영,10,2,85,1538,44133,5
16000,1994,2021,쌍용동,일성2,10,2,84.91,788,44133,6
18500,1996,2021,쌍용동,일성다래,10,2,71.9,657,44133,17
18700,1999,2021,쌍용동,"쌍용마을뜨란채,주공아파트",10,2,59.95,1920,44133,15
17800,1999,2021,쌍용동,"쌍용마을뜨란채,주공아파트",10,2,59.95,1920,44133,9
15300,1995,2021,쌍용동,주공7단지3차,10,2,59.85,1289,44133,2
16000,1998,2021,쌍용동,주공9,10,2,49.77,1914,44133,5
19800,1995,2021,쌍용동,한라동백,10,2,59.76,565,44133,14
17500,1996,2021,쌍용동,해누리선경,10,2,59.796,1363-1,44133,4
14500,2000,2021,쌍용동,월봉청솔2차,10,2,48.45,1561,44133,11
16200,2000,2021,쌍용동,월봉청솔2차,10,2,48.45,1561,44133,13
15600,2000,2021,쌍용동,월봉청솔2차,10,2,48.45,1561,44133,15
16000,2000,2021,쌍용동,월봉청솔2차,10,2,48.45,1561,44133,6
16000,2000,2021,쌍용동,월봉청솔2차,10,2,48.45,1561,44133,6
16700,2000,2021,쌍용동,월봉청솔1단지,10,2,50.16,1367,44133,7
16200,2000,2021,쌍용동,월봉청솔1단지,10,2,50.16,1367,44133,15
16500,2000,2021,쌍용동,월봉청솔1단지,10,2,50.16,1367,44133,11
42000,2004,2021,쌍용동,현대6차1단지,10,2,123.586,2045,44133,7
32500,2007,2021,쌍용동,쌍용동일하이빌,10,2,84.993,2077,44133,3
13000,2000,2021,쌍용동,월봉청솔2차,10,2,48.45,1561,44133,14
13750,2000,2021,쌍용동,월봉청솔2차,10,2,48.45,1561,44133,4
25500,1998,2021,쌍용동,월봉태영,10,2,85,1538,44133,9
18200,1992,2021,쌍용동,일성,10,2,84.72,848,44133,18
29800,2006,2021,쌍용동,쌍용역푸르지오,10,2,84.7279,2050,44133,8
39000,2004,2021,쌍용동,현대6차1단지,10,3,107.347,2045,44133,6
35000,1999,2021,쌍용동,용암동아벽산,10,3,134.78,1923,44133,4
16400,1993,2021,쌍용동,광명,10,3,59.93,1233,44133,14
18850,1999,2021,쌍용동,월봉일성5,10,3,59.99,1547,44133,8
22500,1994,2021,쌍용동,라이프타운,10,3,99.77,1279,44133,10
18500,1994,2021,쌍용동,일성3차(능수),10,4,59.68,652,44133,15
15400,1993,2021,쌍용동,광명,10,4,59.93,1233,44133,3
16000,2000,2021,쌍용동,월봉청솔2차,10,4,48.45,1561,44133,8
17500,1996,2021,쌍용동,해누리선경,10,4,59.796,1363-1,44133,5
20500,1996,2021,쌍용동,해누리선경,10,4,59.796,1363-1,44133,17
15500,1995,2021,쌍용동,주공7단지3차,10,4,59.85,1289,44133,9
53800,2011,2021,쌍용동,파크밸리동일하이빌,10,5,84.971,2100,44133,9
17500,1992,2021,쌍용동,일성,10,5,84.72,848,44133,10
38500,1999,2021,쌍용동,용암동아벽산,10,5,134.78,1923,44133,7
17200,1999,2021,쌍용동,"쌍용마을뜨란채,주공아파트",10,5,59.78,1920,44133,5
13500,1995,2021,쌍용동,주공7단지3차,10,5,59.85,1289,44133,11
16700,2000,2021,쌍용동,월봉청솔1단지,10,5,50.16,1367,44133,6
24000,1994,2021,쌍용동,라이프타운,10,5,99.77,1279,44133,12
14500,1994,2021,쌍용동,대우타워,10,5,59.76,889,44133,2
18500,1995,2021,쌍용동,한라동백,10,5,59.76,565,44133,18
38500,1999,2021,쌍용동,용암동아벽산,10,5,134.78,1923,44133,7
21700,1999,2021,쌍용동,월봉일성5,10,6,84.9,1547,44133,1
19500,1996,2021,쌍용동,계룡푸른마을,10,6,59.8,1361,44133,9
17000,1992,2021,쌍용동,일성,10,6,84.72,848,44133,1
10000,1998,2021,쌍용동,주공9,10,6,39.69,1914,44133,3
16350,2000,2021,쌍용동,월봉청솔1단지,10,6,50.16,1367,44133,3
16000,2000,2021,쌍용동,월봉청솔2차,10,6,48.45,1561,44133,13
16400,2000,2021,쌍용동,월봉청솔2차,10,7,48.45,1561,44133,9
15500,1998,2021,쌍용동,주공9,10,7,49.77,1914,44133,6
15900,1998,2021,쌍용동,주공9,10,7,49.77,1914,44133,4
15200,1995,2021,쌍용동,주공7단지3차,10,7,59.85,1289,44133,8
15500,1998,2021,쌍용동,주공9,10,7,49.77,1914,44133,6
19700,1999,2021,쌍용동,"쌍용마을뜨란채,주공아파트",10,7,59.95,1920,44133,4
17300,1994,2021,쌍용동,일성2,10,7,84.91,788,44133,14
22000,1994,2021,쌍용동,라이프타운,10,7,99.77,1279,44133,7
21000,1998,2021,쌍용동,월봉태영,10,8,75.96,1538,44133,5
25500,1998,2021,쌍용동,월봉태영,10,8,85,1538,44133,9
15400,1998,2021,쌍용동,주공9,10,8,49.77,1914,44133,10
24700,1999,2021,쌍용동,"쌍용마을뜨란채,주공아파트",10,8,84.57,1920,44133,15
34500,2007,2021,쌍용동,쌍용자이,10,8,84.839,2075,44133,11
15900,1994,2021,쌍용동,대우타워,10,8,59.76,889,44133,10
14000,2000,2021,쌍용동,월봉청솔2차,10,9,48.45,1561,44133,11
16750,2000,2021,쌍용동,월봉청솔1단지,10,9,50.16,1367,44133,5
16500,2000,2021,쌍용동,월봉청솔2차,10,9,48.45,1561,44133,12
34500,2004,2021,쌍용동,현대6차1단지,10,9,84.718,2045,44133,13
23900,2004,2021,쌍용동,현대6차1단지,10,9,59.367,2045,44133,11
10500,1998,2021,쌍용동,주공9,10,9,39.69,1914,44133,7
35500,2004,2021,쌍용동,현대6차1단지,10,9,107.347,2045,44133,3
16000,1985,2021,쌍용동,이화,10,10,79.43,379-33,44133,2
20500,1994,2021,쌍용동,라이프타운,10,10,95.96,1279,44133,4
15400,2000,2021,쌍용동,월봉청솔2차,10,10,48.45,1561,44133,4
15400,2000,2021,쌍용동,월봉청솔2차,10,10,48.45,1561,44133,4
17500,1999,2021,쌍용동,"쌍용마을뜨란채,주공아파트",10,10,59.95,1920,44133,13
18700,1992,2021,쌍용동,일성,10,10,84.72,848,44133,9
8000,1995,2021,쌍용동,주공7단지2차,10,11,41.85,1282,44133,3
20000,1998,2021,쌍용동,월봉대우,10,11,59.884,1548,44133,14
22700,1998,2021,쌍용동,월봉벽산,10,11,75.96,1538,44133,3
14900,2000,2021,쌍용동,월봉청솔2차,10,11,48.45,1561,44133,9
16000,2000,2021,쌍용동,월봉청솔2차,10,11,48.45,1561,44133,8
14900,2000,2021,쌍용동,월봉청솔2차,10,11,48.45,1561,44133,11
14500,1991,2021,쌍용동,현대1,10,11,71.175,389-3,44133,5
18000,1991,2021,쌍용동,현대1,10,11,84.945,389-3,44133,5
18000,1991,2021,쌍용동,현대1,10,11,84.945,389-3,44133,5
13800,1998,2021,쌍용동,주공9,10,11,49.77,1914,44133,1
27500,2006,2021,쌍용동,쌍용역푸르지오,10,11,84.7279,2050,44133,2
18000,1996,2021,쌍용동,계룡푸른마을,10,11,59.8,1361,44133,15
13600,1994,2021,쌍용동,현대3,10,12,59.4,388-2,44133,4
16400,1994,2021,쌍용동,대우타워,10,12,59.76,889,44133,17
15600,2000,2021,쌍용동,월봉청솔2차,10,12,48.45,1561,44133,11
19800,1998,2021,쌍용동,주공9,10,12,59.71,1914,44133,9
48500,2018,2021,쌍용동,천안쌍용역코오롱하늘채,10,12,84.97,2134,44133,6
19500,1994,2021,쌍용동,대우타워,10,12,84.9225,889,44133,4
15500,1994,2021,쌍용동,대우타워,10,13,59.76,889,44133,5
16400,2000,2021,쌍용동,월봉청솔1단지,10,13,50.16,1367,44133,3
13300,2000,2021,쌍용동,월봉청솔2차,10,13,48.45,1561,44133,7
19500,1996,2021,쌍용동,해누리선경,10,13,59.796,1363-1,44133,15
11800,1994,2021,쌍용동,세경개나리,10,13,52.59,566,44133,2
14000,1991,2021,쌍용동,극동,10,13,84.175,380-3,44133,7
17800,1994,2021,쌍용동,일성3차(능수),10,13,59.68,652,44133,17
9500,1995,2021,쌍용동,주공7단지2차,10,13,41.85,1282,44133,11
15700,1998,2021,쌍용동,주공9,10,13,49.77,1914,44133,12
17000,1999,2021,쌍용동,"쌍용마을뜨란채,주공아파트",10,14,59.95,1920,44133,6
17900,1999,2021,쌍용동,"쌍용마을뜨란채,주공아파트",10,14,59.95,1920,44133,12
15900,1995,2021,쌍용동,주공7단지3차,10,14,59.85,1289,44133,11
19400,1998,2021,쌍용동,주공9,10,14,59.71,1914,44133,15
19500,1996,2021,쌍용동,해누리선경,10,14,59.796,1363-1,44133,13
18800,1998,2021,쌍용동,월봉대우,10,15,59.884,1548,44133,12
15000,2000,2021,쌍용동,월봉청솔1단지,10,15,50.16,1367,44133,15
22690,2018,2021,쌍용동,천안쌍용역코오롱하늘채,10,15,59.93,2134,44133,13
16300,2000,2021,쌍용동,월봉청솔2차,10,15,48.45,1561,44133,12
14900,1998,2021,쌍용동,주공9,10,15,49.77,1914,44133,8
22800,1994,2021,쌍용동,라이프타운,10,15,99.77,1279,44133,10
18000,1996,2021,쌍용동,계룡푸른마을,10,15,59.8,1361,44133,10
8000,1998,2021,쌍용동,주공9,10,15,39.69,1914,44133,3
8800,1992,2021,쌍용동,시영1차근로복지,10,16,42.66,861,44133,8
13800,2000,2021,쌍용동,월봉청솔1단지,10,16,50.16,1367,44133,1
17500,1999,2021,쌍용동,"쌍용마을뜨란채,주공아파트",10,16,59.78,1920,44133,6
8800,1992,2021,쌍용동,시영1차근로복지,10,16,42.66,861,44133,8
19000,1996,2021,쌍용동,계룡푸른마을,10,16,59.8,1361,44133,10
14000,2000,2021,쌍용동,월봉청솔2차,10,16,48.45,1561,44133,3
16700,2000,2021,쌍용동,월봉청솔2차,10,16,48.45,1561,44133,8
15800,1995,2021,쌍용동,한라동백,10,16,59.76,565,44133,1
18000,1995,2021,쌍용동,한라동백,10,16,59.76,565,44133,15
19200,1998,2021,쌍용동,주공9,10,16,59.71,1914,44133,3
16000,1998,2021,쌍용동,주공9,10,16,49.77,1914,44133,9
42000,2018,2021,쌍용동,천안쌍용역코오롱하늘채,10,16,70.87,2134,44133,21
40600,2007,2021,쌍용동,쌍용동일하이빌,10,16,114.771,2077,44133,11
29800,2007,2021,쌍용동,쌍용자이,10,16,84.839,2075,44133,4
15500,2000,2021,쌍용동,월봉청솔1단지,10,16,50.16,1367,44133,7
16000,1995,2021,쌍용동,주공7단지3차,10,17,59.85,1289,44133,8
16700,2000,2021,쌍용동,월봉청솔2차,10,17,48.45,1561,44133,14
20000,1994,2021,쌍용동,일성3차(능수),10,18,84.82,652,44133,4
9700,1992,2021,쌍용동,시영1차근로복지,10,18,42.66,861,44133,14
11000,1998,2021,쌍용동,주공9,10,18,39.69,1914,44133,6
14500,1995,2021,쌍용동,주공7단지3차,10,18,59.85,1289,44133,10
18350,1998,2021,쌍용동,월봉대우,10,18,59.884,1548,44133,12
16500,2000,2021,쌍용동,월봉청솔1단지,10,18,50.16,1367,44133,14
12500,2000,2021,쌍용동,월봉청솔2차,10,18,48.45,1561,44133,6
15300,2000,2021,쌍용동,월봉청솔1단지,10,18,50.16,1367,44133,4
20500,1996,2021,쌍용동,계룡푸른마을,10,18,84.97,1361,44133,9
29500,2006,2021,쌍용동,쌍용역푸르지오,10,18,84.7279,2050,44133,9
15000,1994,2021,쌍용동,현대3,10,19,59.61,388-2,44133,16
15000,1994,2021,쌍용동,현대3,10,19,59.61,388-2,44133,16
43000,1999,2021,쌍용동,용암동아벽산,10,19,178.27,1923,44133,12
9450,1995,2021,쌍용동,주공7단지2차,10,19,41.85,1282,44133,14
35000,2004,2021,쌍용동,현대6차1단지,10,20,84.718,2045,44133,2
16500,2000,2021,쌍용동,월봉청솔2차,10,20,48.45,1561,44133,9
32000,2004,2021,쌍용동,현대6차2단지,10,20,84.718,2041,44133,13
12850,2000,2021,쌍용동,월봉청솔1단지,10,20,50.16,1367,44133,1
26900,1998,2021,쌍용동,월봉태영,10,20,85,1538,44133,7
16700,2000,2021,쌍용동,월봉청솔1단지,10,20,50.16,1367,44133,14
17900,1999,2021,쌍용동,"쌍용마을뜨란채,주공아파트",10,21,59.95,1920,44133,12
18500,1993,2021,쌍용동,광명,10,21,59.93,1233,44133,20
18700,1993,2021,쌍용동,광명,10,21,84.56,1233,44133,1
14000,1994,2021,쌍용동,현대3,10,21,59.61,388-2,44133,20
15200,1998,2021,쌍용동,주공9,10,21,49.77,1914,44133,2
50800,2011,2021,쌍용동,파크밸리동일하이빌,10,21,84.994,2100,44133,4
17000,1993,2021,쌍용동,광명,10,22,59.93,1233,44133,17
15700,2000,2021,쌍용동,월봉청솔1단지,10,22,50.16,1367,44133,11
13500,2000,2021,쌍용동,월봉청솔1단지,10,22,50.16,1367,44133,1
15000,2000,2021,쌍용동,월봉청솔1단지,10,22,50.16,1367,44133,13
12500,2000,2021,쌍용동,월봉청솔1단지,10,22,50.16,1367,44133,1
19000,1999,2021,쌍용동,"쌍용마을뜨란채,주공아파트",10,22,59.95,1920,44133,7
19500,1996,2021,쌍용동,해누리선경,10,22,59.796,1363-1,44133,18
29000,2006,2021,쌍용동,쌍용역푸르지오,10,22,84.7279,2050,44133,7
16500,1995,2021,쌍용동,주공7단지3차,10,23,59.85,1289,44133,6
17700,1995,2021,쌍용동,상록수현대,10,23,59.445,1273,44133,8
32300,2018,2021,쌍용동,천안쌍용역코오롱하늘채,10,23,59.93,2134,44133,23
21000,1993,2021,쌍용동,광명,10,23,84.56,1233,44133,10
11000,1998,2021,쌍용동,주공9,10,23,39.69,1914,44133,3
16400,2000,2021,쌍용동,월봉청솔1단지,10,23,50.16,1367,44133,15
16000,1995,2021,쌍용동,주공7단지3차,10,24,59.85,1289,44133,15
15900,2000,2021,쌍용동,월봉청솔1단지,10,24,50.16,1367,44133,12
19500,1999,2021,쌍용동,"쌍용마을뜨란채,주공아파트",10,24,59.95,1920,44133,4
15900,2000,2021,쌍용동,월봉청솔1단지,10,24,50.16,1367,44133,4
48000,2007,2021,쌍용동,쌍용자이,10,25,145.933,2075,44133,1
21900,1994,2021,쌍용동,라이프타운,10,25,95.96,1279,44133,6
22900,1996,2021,쌍용동,계룡푸른마을,10,25,84.97,1361,44133,9
13400,2000,2021,쌍용동,월봉청솔1단지,10,26,50.16,1367,44133,2
16000,2000,2021,쌍용동,월봉청솔1단지,10,26,50.16,1367,44133,4
19500,1999,2021,쌍용동,"쌍용마을뜨란채,주공아파트",10,26,59.95,1920,44133,13
30000,2004,2021,쌍용동,현대6차1단지,10,26,84.718,2045,44133,6
26000,1999,2021,쌍용동,"쌍용마을뜨란채,주공아파트",10,26,84.57,1920,44133,12
11000,1995,2021,쌍용동,주공7단지2차,10,27,41.85,1282,44133,14
16000,1995,2021,쌍용동,주공7단지3차,10,27,59.85,1289,44133,14
39500,1999,2021,쌍용동,용암동아벽산,10,28,134.78,1923,44133,12
18200,1995,2021,쌍용동,상록수현대,10,28,59.445,1273,44133,19
15500,2000,2021,쌍용동,월봉청솔2차,10,28,48.45,1561,44133,5
15200,2000,2021,쌍용동,월봉청솔2차,10,28,48.45,1561,44133,5
11000,1995,2021,쌍용동,주공7단지2차,10,28,41.85,1282,44133,8
14500,1998,2021,쌍용동,주공9,10,28,49.77,1914,44133,6
18800,1999,2021,쌍용동,"쌍용마을뜨란채,주공아파트",10,28,59.95,1920,44133,4
16300,1995,2021,쌍용동,주공7단지3차,10,29,59.85,1289,44133,7
33400,2018,2021,쌍용동,천안쌍용역코오롱하늘채,10,29,59.93,2134,44133,19
20500,1998,2021,쌍용동,월봉대우,10,29,59.884,1548,44133,9
15200,1993,2021,쌍용동,광명,10,29,59.93,1233,44133,3
19800,1993,2021,쌍용동,광명,10,29,84.56,1233,44133,1
15600,2000,2021,쌍용동,월봉청솔2차,10,30,48.45,1561,44133,15
34000,2004,2021,쌍용동,현대6차1단지,10,30,84.718,2045,44133,11
24800,2004,2021,쌍용동,현대6차1단지,10,30,59.367,2045,44133,6
39000,2007,2021,쌍용동,쌍용동일하이빌,10,30,114.771,2077,44133,15
20800,1996,2021,쌍용동,해누리선경,10,30,59.796,1363-1,44133,13
17500,1991,2021,쌍용동,현대1,10,30,71.175,389-3,44133,8
16300,2000,2021,쌍용동,월봉청솔1단지,10,30,50.16,1367,44133,11
17500,1999,2021,쌍용동,"쌍용마을뜨란채,주공아파트",10,30,59.95,1920,44133,1
18000,1999,2021,쌍용동,"쌍용마을뜨란채,주공아파트",10,31,59.95,1920,44133,10
17700,1995,2021,쌍용동,상록수현대,10,31,59.445,1273,44133,12
54000,2004,2021,불당동,불당아이파크,10,1,84.95,757,44133,15
82750,2016,2021,불당동,천안불당 지웰푸르지오,10,1,84.992,1498,44133,16
83400,2017,2021,불당동,호반 베르디움 센트로 포레,10,1,97.3742,1510,44133,25
52500,2016,2021,불당동,불당호반베르디움TheFirst,10,2,59.804,1811,44133,12
40200,2004,2021,불당동,대동다숲,10,2,84.8833,820,44133,11
38000,2004,2021,불당동,대동다숲,10,2,74.7797,820,44133,9
18500,2016,2021,불당동,불당풍림아이원아파트,10,2,45.7798,1426,44133,2
46200,2004,2021,불당동,동일하이빌,10,2,84.99,750,44133,5
52900,2016,2021,불당동,불당호반베르디움TheFirst,10,2,59.804,1811,44133,20
48200,2004,2021,불당동,동일하이빌,10,2,84.99,750,44133,17
20000,2016,2021,불당동,불당풍림아이원아파트,10,2,45.7798,1426,44133,4
38000,2004,2021,불당동,대원칸타빌,10,2,84.902,787,44133,10
51800,2004,2021,불당동,불당아이파크,10,3,84.95,757,44133,14
57800,2016,2021,불당동,불당호반베르디움TheFirst,10,3,59.916,1811,44133,13
27000,2004,2021,불당동,불당한성필하우스,10,4,59.9813,788,44133,6
39800,2004,2021,불당동,대동다숲,10,5,84.8833,820,44133,14
46500,2004,2021,불당동,호반리젠시빌스위트,10,5,117.5025,780,44133,5
87500,2016,2021,불당동,천안불당 지웰푸르지오,10,5,99.995,1498,44133,4
19000,2016,2021,불당동,불당풍림아이원아파트,10,5,45.7798,1426,44133,1
80000,2017,2021,불당동,불당호반써밋플레이스센터시티,10,6,84.9694,1846,44133,8
45600,2004,2021,불당동,대동다숲,10,6,84.7824,820,44133,13
77000,2011,2021,불당동,펜타포트(101동102동),10,7,113.723,1292,44133,17
49900,2016,2021,불당동,불당호반베르디움TheFirst,10,7,59.916,1811,44133,1
45000,2016,2021,불당동,불당리더힐스,10,8,59.7,1497,44133,9
90000,2017,2021,불당동,천안불당린스트라우스2단지,10,8,99.9908,1546,44133,23
50500,2004,2021,불당동,동일하이빌,10,8,84.99,750,44133,9
52500,2016,2021,불당동,불당호반베르디움TheFirst,10,8,59.804,1811,44133,13
46700,2004,2021,불당동,동일하이빌,10,9,84.99,750,44133,3
44000,2004,2021,불당동,동일하이빌,10,9,84.99,750,44133,2
48500,2004,2021,불당동,불당아이파크,10,9,84.95,757,44133,4
19500,2016,2021,불당동,불당풍림아이원아파트,10,9,45.7798,1426,44133,3
51900,2004,2021,불당동,동일하이빌,10,9,84.99,750,44133,7
52400,2004,2021,불당동,불당아이파크,10,9,84.95,757,44133,7
61800,2004,2021,불당동,불당아이파크,10,9,101.65,757,44133,12
40000,2004,2021,불당동,대원칸타빌,10,9,84.902,787,44133,13
67800,2015,2021,불당동,불당이안,10,11,84.92,1503,44133,18
38550,2004,2021,불당동,대동다숲,10,11,84.7824,820,44133,6
53000,2004,2021,불당동,불당아이파크,10,12,84.95,757,44133,12
52600,2004,2021,불당동,불당아이파크,10,12,84.95,757,44133,7
46000,2004,2021,불당동,대원칸타빌,10,12,133.852,787,44133,9
50500,2004,2021,불당동,호반리젠시빌스위트,10,15,117.5025,780,44133,14
32800,2004,2021,불당동,대동다숲,10,15,74.7797,820,44133,1
67000,2004,2021,불당동,불당아이파크,10,16,101.65,757,44133,5
37500,2004,2021,불당동,대원칸타빌,10,16,84.902,787,44133,10
42000,2004,2021,불당동,대동다숲,10,16,84.7824,820,44133,12
95000,2011,2021,불당동,펜타포트(103동),10,16,131.977,1289,44133,54
20500,2016,2021,불당동,불당풍림아이원아파트,10,16,45.7798,1426,44133,3
